duration,count_x,class_x,count_y,class_y
574,30.80730984357845,0,31,0
575,42.33399366262339,0,40,0
576,51.1044040957304,0,51,0
577,43.79660505570887,0,43,0
578,36.88102991034071,0,35,0
579,44.978683356867386,0,45,0
580,61.40024356666395,0,61,0
581,37.99269183127037,0,38,0
582,41.7533040409305,0,42,0
583,16.2055303031729,0,15,0
584,38.274406209489904,0,38,0
585,16.866832949410703,0,17,0
586,17.66184303896805,0,15,0
587,24.88025223202669,0,22,0
588,19.86539997144195,0,20,0
589,20.36163863819723,0,18,0
590,28.05639104756985,0,26,0
591,27.42283849300449,0,28,0
592,12.113062644507853,0,11,0
593,24.037042082307742,0,24,0
594,24.956212724590294,0,25,0
595,25.60020885339952,0,25,0
596,35.82434480136493,0,36,0
597,17.913605667684863,0,18,0
598,37.28507996413225,0,37,0
599,268.4013530965787,0,270,0
600,18.567412789749795,0,19,0
601,38.938723202711074,0,39,0
602,23.488527809324307,0,23,0
603,24.44712651415286,0,26,0
604,33.88809386640986,0,36,0
605,83.03251833838183,0,84,0
606,31.06893473853838,0,31,0
607,105.75570300853296,0,106,0
608,27.20325346525796,0,27,0
609,49.75139771379459,0,49,0
610,38.92175316248416,0,39,0
611,22.85616233612344,0,23,0
612,34.28534841884894,0,34,0
613,25.07466335220288,0,26,0
614,21.27326796474256,0,22,0
615,32.45054621868033,0,33,0
616,30.84684670385349,0,31,0
617,29.48798301986689,0,29,0
618,27.49538169561772,0,23,0
619,36.16630070051233,0,36,0
620,31.782007877923512,0,30,0
621,47.097790093773696,0,49,0
622,93.69754872232905,0,93,0
623,28.238343018174525,0,28,0
624,22.407471590320625,0,22,0
625,146.8861529653974,0,150,0
626,29.814062582701336,0,30,0
627,47.26407577592084,0,47,0
628,25.23770001193825,0,26,0
629,38.54374176404306,0,37,0
630,25.61397937016472,0,27,0
631,30.21479325461145,0,30,0
632,21.83985693855333,0,21,0
633,41.18725929546885,0,41,0
634,24.36233667414311,0,23,0
635,20.888656460985377,0,22,0
636,23.92208916674805,0,24,0
637,244.94597139054423,0,245,0
638,52.76850549249767,0,53,0
639,85.30748647087115,0,85,0
640,120.48685931202957,0,120,0
641,31.95385457117236,0,33,0
642,41.07999824112402,0,41,0
643,94.2787729506718,0,94,0
644,37.0175599996081,0,36,0
645,38.06960807453808,0,38,0
646,33.88381579115316,0,33,0
647,35.65849572984482,0,34,0
648,11.37081526666328,0,11,0
649,18.657661450235167,0,18,0
650,27.033883956520267,0,27,0
651,29.23055777977373,0,30,0
652,23.54434117144349,0,24,0
653,17.508034492553108,0,17,0
654,83.89679051906006,0,87,0
655,34.78850386854864,0,33,0
656,18.273694780530768,0,19,0
657,20.545442900106146,0,22,0
658,28.63178716925629,0,29,0
659,34.33634449901972,0,36,0
660,17.64972264331984,0,18,0
661,78.12848263287637,0,76,0
662,23.609287742146005,0,20,0
663,18.6564358789576,0,18,0
664,34.809206047036696,0,35,0
665,33.14059799700729,0,30,0
666,35.267663740258335,0,35,0
667,22.351054160491188,0,20,0
668,43.47714311592978,0,46,0
669,30.30443548991226,0,32,0
670,26.76696193785841,0,24,0
671,26.56847457148541,0,31,0
672,34.477643907356374,0,35,0
673,28.176009514959524,0,26,0
674,13.121126683484272,0,13,0
675,23.657978058587503,0,24,0
676,15.97950110930372,0,17,0
677,22.45223969921206,0,22,0
678,86.20512835673797,0,87,0
679,15.177636638804186,0,16,0
680,25.48985964113933,0,26,0
681,30.11759688727969,0,30,0
682,35.36833238328026,0,36,0
683,21.70158499518668,0,20,0
684,18.88510058759028,0,21,0
685,19.6052774323028,0,21,0
686,28.95596209551568,0,30,0
687,58.000123345233085,0,58,0
688,52.3451605382424,0,56,0
689,40.73350211157731,0,41,0
690,11.020106737310094,0,10,0
691,22.097386648964463,0,24,0
692,3730.241987966216,0,3730,0
693,17.88171153217473,0,18,0
694,24.454564967997342,0,25,0
695,701.4562772124195,0,703,0
696,39.826177724981946,0,39,0
697,27.69417842913685,0,27,0
698,30.079227904366004,0,31,0
699,40.28939967558237,0,41,0
700,222.02951942209845,0,220,0
701,41.65187815265765,0,43,0
702,57.66714021145469,0,58,0
703,28.13782428389404,0,27,0
704,10.371670745501914,0,10,0
705,14.944695228003203,0,14,0
706,22.320749081262083,0,23,0
707,17.37820714174486,0,16,0
708,28.501727654955,0,28,0
709,15.434580218681283,0,16,0
710,26.83718369749364,0,27,0
711,13.511726568192836,0,14,0
712,38.47063594554245,0,38,0
713,15.692053082338289,0,15,0
714,26.264664017654525,0,26,0
715,21.03854772820287,0,20,0
716,27.092594556660423,0,27,0
717,26.660612464690377,0,27,0
718,7.932033532737121,0,9,0
719,11.127562562606052,0,11,0
720,23.974749878511304,0,24,0
721,19.13856950268453,0,19,0
722,31.91402558665584,0,28,0
723,37.26641135957816,0,37,0
724,43.66205933684922,0,44,0
725,13.11508730253545,0,15,0
726,28.85801497993057,0,32,0
727,32.26259190966688,0,32,0
728,93.82744601510856,0,94,0
729,193.54478550741615,0,195,0
730,36.995439456095085,0,38,0
731,2642.381084383361,0,2643,0
732,3.801195952013368,0,4,0
733,15.024936475977269,0,15,0
734,9.588942604411455,0,17,0
735,15.272592297296503,0,16,0
736,21.343343061646657,0,20,0
737,14.01052984892587,0,14,0
738,11.433311559081158,0,10,0
739,13.19890496428514,0,13,0
740,10.678868630631005,0,12,0
741,9.407417484768889,0,9,0
742,27.594489437388283,0,28,0
743,27.26980120089946,0,26,0
744,23.28083648115605,0,25,0
745,51.43865522851555,0,52,0
746,85.5075200417407,0,86,0
747,526.4303891640527,0,526,0
748,19.5652797954738,0,18,0
749,11.0883326215091,0,11,0
750,60.56008962819195,0,62,0
751,16.2108850857153,0,16,0
752,18.85468166288468,0,19,0
753,4.27922672717272,0,5,0
754,7.33201537874058,0,7,0
755,8.034437465420394,0,9,0
756,16.90888328786891,0,16,0
757,20.94653682462333,0,21,0
758,22.41359039168617,0,24,0
759,36.70962078515944,0,37,0
760,5.616392623010517,0,7,0
761,9.408283367359289,0,10,0
762,17.187998527910505,0,18,0
763,25.077536688007,0,23,0
764,12.758300440817294,0,12,0
765,15.710892220024164,0,15,0
766,15.106216786720658,0,14,0
767,5.7873565515416185,0,5,0
768,5.530385957519361,0,4,0
769,15.918449251647148,0,15,0
770,8.89770135695939,0,8,0
771,23.32098836803407,0,22,0
772,18.493614925166103,0,19,0
773,13.86773589887842,0,17,0
774,5.571240699269877,0,6,0
775,72.63649120069529,0,72,0
776,14.510996200402316,0,15,0
777,9.957143048844552,0,10,0
778,200.67439378996391,0,199,0
779,21.67431226044358,0,20,0
780,17.675150282314224,0,17,0
781,4.960936417493589,0,5,0
782,5.301759087327501,0,5,0
783,21.775748929669614,0,20,0
784,13.804076852612395,0,14,0
785,15.1067428069187,0,16,0
786,21.08620337266604,0,21,0
787,20.679230927731933,0,18,0
788,8.043538559232854,0,7,0
789,23.07219479836173,0,24,0
790,6.687045955579068,0,10,0
791,11.645574700680688,0,12,0
792,13.3167131588257,0,14,0
793,12.059234702601644,0,13,0
794,19.83396605507126,0,20,0
795,5.128258262383096,0,4,0
796,1.2298247485169518,0,4,0
797,11.144701373990786,0,11,0
798,7.322690221555455,0,6,0
799,3.247370109298928,0,4,0
800,16.798065293947197,0,16,0
801,14.91465673458826,0,15,0
802,5.826114380239397,0,4,0
803,7.663576468927092,0,7,0
804,14.853342450497642,0,14,0
805,43.75114128199949,0,44,0
806,15.794274715180403,0,16,0
807,6.304081024498001,0,8,0
808,21.55916710672997,0,22,0
809,3.0207515185972755,0,3,0
810,6.318988464767855,0,6,0
811,24.44185710201749,0,23,0
812,21.17275703064384,0,20,0
813,19.927627074561805,0,22,0
814,19.968487552982747,0,20,0
815,23.51994741236773,0,21,0
816,4.802309659994407,0,4,0
817,5.72606414829306,0,6,0
818,116.86442433286554,0,116,0
819,24.591583605045464,0,23,0
820,1018.27794271873,0,1018,0
821,30.4985270811152,0,27,0
822,24.238970556243125,0,24,0
823,5.569049618349292,0,5,0
824,7.052850768958254,0,7,0
825,15.353038396247308,0,15,0
826,8.831821416326772,0,7,0
827,7.496474342925117,0,8,0
828,17.977353714627643,0,19,0
829,18.501450417532663,0,20,0
830,17.3992682587802,0,18,0
831,87.4945255776018,0,87,0
832,81.60524682356068,0,82,0
833,96.27777911275774,0,96,0
834,158.24678828466892,0,160,0
835,408.37774748013305,0,408,0
836,3062.9495606140526,0,3066,0
837,3.325955230041986,0,2,0
838,5.5084237713585935,0,6,0
839,5.5668720628740935,0,7,0
840,3.0462967905527534,0,2,0
841,0.5198432981019931,0,2,0
842,2.569735958573282,0,1,0
843,2.7246934474622333,0,3,0
844,0.6703159715079927,0,5,0
845,1.7002012872437038,0,2,0
846,2.7879407682004,0,3,0
847,2.4487181607770125,0,3,0
848,-1.807903162139124,0,1,0
850,7.072240101475456,0,7,0
851,6.635547666493211,0,6,0
853,4.02161503277374,0,2,0
854,2.370519314449593,0,2,0
855,-0.2193533192719501,0,1,0
856,9.183619210814506,0,10,0
857,3.119406283799558,0,1,0
858,3.4180525912824384,0,2,0
859,4.515193725332905,0,4,0
860,0.7668152127821053,0,1,0
861,3.234856421288005,0,3,0
862,15.68633096091638,0,12,0
863,4.500129548520773,0,5,0
864,2.8218960326510256,0,2,0
865,5.244729559535164,0,5,0
866,0.9467486013205624,0,1,0
867,0.9505114189498384,0,1,0
868,6.881249594324972,0,4,0
869,7.933716416064028,0,7,0
870,2.6797815737618103,0,3,0
871,2.832701992249244,0,3,0
872,2.6059399790797366,0,2,0
873,1.594544373084544,0,3,0
875,3.2451171662852176,0,4,0
876,3.7867045079472375,0,3,0
877,0.0581158383463882,0,3,0
878,1.2318970920812649,0,2,0
879,2.482930388418336,0,3,0
880,0.7142150973545733,0,1,0
881,3.2232202249647783,0,3,0
882,2.4721888072384104,0,2,0
883,1.8845082627030765,0,3,0
884,1.311264549454446,0,2,0
885,3.985649209059788,0,4,0
886,2.3306884460992405,0,3,0
887,8.486310293060175,0,8,0
888,7.577445119829742,0,5,0
889,4.079374143342715,0,3,0
890,1.7442126353276837,0,1,0
891,1.4523741489909865,0,1,0
893,6.250193409525012,0,3,0
894,0.7994014506357905,0,2,0
895,3.378733223310646,0,3,0
896,0.1106092105467038,0,1,0
897,5.045843753224857,0,3,0
898,0.3424388369690192,0,2,0
899,-0.2857592386665235,0,1,0
900,2.615684988727536,0,1,0
901,-3.938570534560261,0,1,0
902,2.6130137729064957,0,6,0
903,2.1076858371094587,0,2,0
904,1.873137207350969,0,2,0
905,3.0864064473090185,0,2,0
908,2.632411203216043,0,2,0
909,-2.0864855318560283,0,2,0
910,5.244432502996211,0,5,0
912,3.1398123938880027,0,2,0
913,2.1786424807007725,0,1,0
914,2.8884293654543045,0,4,0
915,4.640583187201199,0,4,0
916,6.234690658874064,0,6,0
917,1.8310215740943636,0,1,0
918,5.603594835767468,0,6,0
919,0.5739345386753978,0,2,0
920,0.9793308833886738,0,1,0
921,0.8316978409048381,0,1,0
922,3.854454698191291,0,2,0
923,4.1637924347226924,0,3,0
924,1.8479494847583064,0,3,0
925,5.475777397878465,0,5,0
927,-0.6096203860389444,0,2,0
928,4.8592897534276585,0,5,0
929,1.3378339667397825,0,1,0
931,4.771676926739138,0,3,0
932,2.189806863352565,0,2,0
933,2.097876031802332,0,3,0
934,6.552325927405144,0,5,0
935,4.258606707644218,0,3,0
936,-0.6589336571022923,0,1,0
937,1.2000996779482258,0,1,0
938,0.4379209552715213,0,1,0
939,3.035700984979246,0,4,0
940,-0.5610090474847971,0,1,0
942,0.8000013538970154,0,2,0
943,2.081483146783592,0,2,0
944,4.288503336181272,0,2,0
945,7.073612739895492,0,7,0
946,6.027374072251317,0,2,0
947,2.866676491011789,0,1,0
948,1.9001718367995115,0,2,0
949,1.748464683639067,0,3,0
950,-0.3481782586805602,0,1,0
951,4.006820419009072,0,4,0
952,1.2862822893613863,0,2,0
953,1.936639894086812,0,2,0
954,0.7010051403046875,0,2,0
955,0.9972695327274674,0,2,0
956,2.977645309748717,0,2,0
957,2.8975068863312976,0,3,0
958,7.668670375172535,0,10,0
959,2.922522230262363,0,2,0
960,0.4477084306326409,0,1,0
961,-1.4462777263619229,0,2,0
962,4.131563562811119,0,4,0
963,58.03995490786195,0,58,0
964,2.3185057785605903,0,2,0
965,2.261843853207872,0,3,0
966,4.666656288066442,0,4,0
967,2.3082961012749994,0,3,0
968,2.498019585412944,0,3,0
969,1.9620268912612964,0,2,0
970,2.001216098255834,0,2,0
971,1.1497045937303263,0,1,0
972,5.765848945274747,0,6,0
973,1.43854219417962,0,1,0
975,5.614161856180165,0,5,0
976,1.5520107797183296,0,3,0
977,4.964402404272436,0,4,0
978,0.7367527829783427,0,1,0
982,1.275315457728024,0,2,0
983,2.885138119716581,0,2,0
984,1.7666672409207127,0,1,0
985,6.41779371273206,0,3,0
986,3.0196104329334954,0,2,0
987,2.568726688043504,0,2,0
988,3.517295907023437,0,3,0
989,2.50894582696698,0,2,0
990,0.5992590084256251,0,1,0
991,2.6033051730934336,0,2,0
992,24.30344907598498,0,24,0
993,5.550952315559392,0,6,0
994,4.372813693445887,0,4,0
995,1.0255623123987712,0,1,0
996,-0.9471210332250816,0,1,0
997,4.865225780315655,0,4,0
998,-0.1668701539341319,0,1,0
999,7.495776972828206,0,4,0
1000,2.237240971932769,0,2,0
1001,4.800618760685203,0,4,0
1002,0.3796419342599972,0,2,0
1003,0.7802888094830049,0,1,0
1004,2.2629245272174563,0,2,0
1005,0.4932772206126969,0,1,0
1006,7.314265497039166,0,4,0
1007,6.3392995623156105,0,6,0
1008,3.261269450734509,0,3,0
1009,0.3825155160581763,0,4,0
1010,-0.1909245744667789,0,1,0
1011,1.914310639462286,0,1,0
1012,3.84805738217771,0,2,0
1013,2.3677833450902392,0,1,0
1014,3.272907968014435,0,2,0
1015,2.4626430483502304,0,1,0
1016,1.453498326130216,0,1,0
1017,3.1399059893089145,0,2,0
1018,1.4940085095306204,0,1,0
1020,1.8683005857933417,0,3,0
1023,2.977943664779977,0,3,0
1024,4.023531636235657,0,3,0
1026,5.707990640457016,0,3,0
1027,1.14532425253387,0,1,0
1028,2.834799385147781,0,3,0
1029,2.5673040816155326,0,3,0
1030,2.8938209729949422,0,2,0
1033,1.116588113754153,0,1,0
1035,5.288487700624409,0,3,0
1036,1.1438362281697052,0,1,0
1037,3.5857886603483964,0,5,0
1038,0.1857560791061795,0,1,0
1039,1.6603853889782538,0,2,0
1041,2.353700546304764,0,2,0
1042,1.6539077058165297,0,1,0
1044,-1.09104054989597,0,1,0
1045,-0.335734738994996,0,1,0
1046,4.029562699561319,0,3,0
1049,1.4957993839554318,0,3,0
1050,0.0229551424636855,0,1,0
1051,2.371601202762107,0,2,0
1052,3.1020796093130203,0,3,0
1053,3.007720778390244,0,2,0
1054,4.319449374013454,0,3,0
1056,2.7310693177391934,0,3,0
1057,3.284713175332693,0,4,0
1058,1.758675238279931,0,2,0
1059,1.926808944644979,0,1,0
1062,2.109172477416853,0,2,0
1064,1.426296918319022,0,1,0
1065,2.621810795073171,0,2,0
1066,3.043786932938209,0,1,0
1067,2.375438365386496,0,3,0
1068,2.087289807903831,0,2,0
1069,4.095907628851412,0,2,0
1070,1.4419274220849232,0,2,0
1071,2.897348415776905,0,5,0
1072,3.254696965923149,0,2,0
1073,2.5849355626185533,0,1,0
1074,35.02405955783437,1,35,1
1075,1.608707903679055,1,1,1
1077,1.5856171150985097,1,1,1
1078,0.4948838702028251,1,3,1
1079,4.714803425149934,1,4,1
1080,1.7811902949915073,1,2,1
1081,-0.0138344783422921,1,2,1
1083,1.8549627579839392,1,2,1
1084,3.6067546028850535,1,4,1
1088,2.8849351884281327,1,4,1
1089,-0.0920686323653694,1,1,1
1090,-0.0287047324128084,1,1,1
1091,2.7123944305645877,1,1,1
1092,49.73735909174016,1,50,1
1093,5.952720590209301,1,3,1
1094,5.051627894961191,1,1,1
1095,21.694811509235727,1,20,1
1096,62.31562286695775,1,61,1
1097,170.8376252054151,1,173,1
1098,1.9784120331310329,1,2,1
1100,4.2332287689736345,1,2,1
1101,3.96028600096333,1,3,1
1103,2.460284015858829,1,2,1
1104,5.024728687583448,1,4,1
1105,809.1876805579075,1,809,1
1106,404.68247058047217,1,404,1
1107,2.8032799976119707,1,2,1
1109,2.523712122240708,1,2,1
1110,0.0568146698882803,1,1,1
1112,4.880859415006825,1,5,1
1113,1.1816363926711428,1,1,1
1114,4.874804169250207,1,2,1
1115,1.7077529082789091,1,3,1
1118,1.4015094043580985,1,1,1
1119,2.498923352608076,1,1,1
1120,-0.1485433621413721,1,2,1
1121,10.91229374261116,1,9,1
1122,4.981689585705419,1,6,1
1123,1.30103226503127,1,1,1
1124,6.222637002392715,1,4,1
1125,5.687485078427399,1,2,1
1126,1.7938339020325451,1,2,1
1127,4.022571745697787,1,4,1
1128,0.1671166502816066,1,1,1
1130,2.1049537925624726,1,2,1
1132,3.428278565624821,1,3,1
1133,3.9108882195505528,1,4,1
1134,0.2840015992502113,1,1,1
1136,-0.0122471285629357,1,2,1
1137,3.1659361929903342,1,2,1
1138,-2.77217997330759,1,1,1
1140,0.6903687785544647,1,1,1
1142,2.321496117986122,1,2,1
1143,-0.4511087568481742,1,1,1
1144,2.647331475501519,1,1,1
1146,1.9734068415103885,1,2,1
1148,3.245654539728778,1,1,1
1150,2.4592360301010032,1,1,1
1151,1.551049728104308,1,2,1
1152,5.382903418704787,1,4,1
1155,0.2138627102396966,1,2,1
1156,5.344347039941261,1,3,1
1158,1.94211349302246,1,2,1
1162,2.1800178238033587,1,1,1
1163,0.2327270566929355,1,2,1
1165,1.6487343045935956,1,2,1
1168,1.863038254824205,1,2,1
1169,-0.6248414209067323,1,1,1
1170,-5.276774281973733,1,1,1
1171,0.6680476795030483,1,2,1
1174,3.9997108002529584,1,2,1
1176,2.2394444803240248,1,1,1
1177,1.5241497383785918,1,1,1
1180,1.338655690082837,1,1,1
1182,3.66659315434674,1,1,1
1183,4.192552273869211,1,1,1
1184,0.361101574299946,1,1,1
1186,1.0195893750836882,1,1,1
1188,1.9107854796764088,1,2,1
1189,1.105098853137683,1,1,1
1191,1.5108481449627669,1,1,1
1192,0.8364612804878799,1,1,1
1193,3.334071616766651,1,2,1
1194,1.527090284065429,1,1,1
1198,3.179928515135196,1,2,1
1200,1.6707451228484862,1,1,1
1207,2.342864734827094,1,2,1
1212,2.9774531629269183,1,1,1
1213,2.750852592774745,1,3,1
1214,0.5483254192148692,1,1,1
1215,0.9088902367565098,1,1,1
1217,1.3232357109362232,1,1,1
1218,0.1936789943185599,1,1,1
1219,0.1714349719149867,1,1,1
1220,2.259075692214419,1,2,1
1221,2.6749807039579405,1,3,1
1222,0.9011489800282084,1,1,1
1225,2.9498301009987493,1,5,1
1226,1.2683465976246524,1,1,1
1229,3.3473689393172643,1,3,1
1230,1.3919144888777015,1,2,1
1231,-0.1404381636362801,1,2,1
1234,25.70456435912409,1,25,1
1235,0.4285241856921177,1,1,1
1238,-0.4786105490240488,1,1,1
1240,3.2492567217849446,1,2,1
1241,2.6570800253796243,1,1,1
1243,1.5020134728412615,1,2,1
1250,1.0121786936148705,1,2,1
1254,1.2512488936518211,1,1,1
1255,1.4792878218001089,1,1,1
1257,0.5353995488680217,1,2,1
1259,0.854256564131276,1,1,1
1260,1.3475663157700144,1,2,1
1262,1.7603033568676474,1,2,1
1263,0.5621501210123281,1,1,1
1268,3.637021856796217,1,2,1
1270,1.2155890335845818,1,3,1
1271,2.035274518841037,1,2,1
1277,2.9225208924185098,1,1,1
1278,0.9916766586015476,1,1,1
1285,1.8908345914537223,1,2,1
1286,3.113461237263694,1,2,1
1288,1.2040030778351232,1,1,1
1289,2.0410640502195774,1,1,1
1292,1.4718342613317337,1,5,1
1296,-0.2101287295409697,1,1,1
1301,1.993335454062651,1,3,1
1303,1.7277047845851266,1,1,1
1304,2.573762211238785,1,2,1
1305,1.2323576472595397,1,2,1
1306,-2.793682842976609,1,1,1
1307,-0.1260225987182226,1,1,1
1308,1.1900907042881774,1,1,1
1310,1.1247639793921045,1,2,1
1314,0.3993982258775557,1,1,1
1318,1.1470826107885386,1,1,1
1319,0.1527558250832084,1,1,1
1320,1.006251330785302,1,1,1
1322,-0.9782809725853476,1,1,1
1323,-1.2043340611010571,1,1,1
1325,1.6820475110234354,1,1,1
1327,2.493786946944226,1,2,1
1328,0.0973310220635635,1,1,1
1330,0.6641905548348719,1,1,1
1331,-1.799624051880098,1,1,1
1332,0.2447528656104124,1,1,1
1333,3.072597840088608,1,3,1
1337,0.7305940041221395,1,1,1
1339,1.3617307036997908,1,1,1
1340,2.8150931209502565,1,2,1
1341,78.92972025325419,1,80,1
1344,-0.2454274448129161,1,1,1
1347,2.492626524428214,1,3,1
1350,0.9523092717177752,1,2,1
1351,2.510377877802774,1,1,1
1352,2.785642961021097,1,2,1
1353,-0.5534491143548992,1,1,1
1354,2.288834373341172,1,1,1
1357,1.3369670333892485,1,1,1
1358,3.520829165234831,1,1,1
1359,3.516121878698959,1,2,1
1360,3.654712448058543,1,3,1
1361,4.350673898229545,1,4,1
1362,-2.474591587524356,1,2,1
1366,0.8910901727167162,1,1,1
1368,0.8511474961769373,1,1,1
1369,1.5534468982453618,1,2,1
1371,1.7134899252590032,1,2,1
1372,0.5850430490946813,1,1,1
1374,-1.4354751950324114,1,2,1
1375,0.9637320279353758,1,1,1
1380,0.2556705424221788,1,1,1
1381,-0.5769170448472771,1,1,1
1382,1.1368251370905034,1,2,1
1383,2.152268329997047,1,1,1
1386,3.0570363259897744,1,1,1
1388,4.207930368726042,1,3,1
1392,1.091259932342216,1,2,1
1393,3.786868950520292,1,2,1
1399,0.016953638908807,1,1,1
1400,1.2548346186277022,1,2,1
1401,0.6963265011219388,1,1,1
1403,2.082603835843184,1,1,1
1408,1.613579237857692,1,1,1
1411,0.5431950543972468,1,2,1
1415,25.92664161438569,1,22,1
1416,9.856895930673623,1,11,1
1417,1.6312068933741568,1,2,1
1418,1.104820081430954,1,1,1
1420,-1.832198268629461,1,2,1
1421,0.0234832397271556,1,1,1
1427,1.851032163418637,1,2,1
1428,0.9031252293212112,1,1,1
1429,17.042505337641014,1,17,1
1430,6.326437373560652,1,4,1
1432,1.253339468504503,1,2,1
1434,2.6468575157589846,1,3,1
1435,3.3123661519941736,1,4,1
1437,2.264723572955895,1,1,1
1441,-0.9368945718928164,1,1,1
1442,3.635945048078741,1,3,1
1443,2.673795407837925,1,5,1
1444,15.352154199807485,1,17,1
1445,1.063333429045182,1,1,1
1448,2.3130859892518307,1,2,1
1450,2.916932848141069,1,2,1
1453,1.070531558714961,1,1,1
1456,3.43453331120107,1,1,1
1457,9.03316328517134,1,9,1
1458,0.4685554680113366,1,5,1
1459,0.9019882728838235,1,1,1
1460,7.246012440859284,1,4,1
1461,0.2003699959408722,1,1,1
1462,0.3362112451363896,1,1,1
1463,1.663425307523806,1,1,1
1467,1.1325851871142134,1,1,1
1471,3.188442808788193,1,4,1
1472,12.63249039693061,1,12,1
1474,0.3009151460152841,1,1,1
1475,2.1598582742541925,1,1,1
1479,21.7332625391054,1,22,1
1480,2.9924054634786987,1,3,1
1482,3.5695024253057737,1,1,1
1483,1.390964622045126,1,1,1
1484,2.10625982344875,1,1,1
1486,-1.7869911415325852,1,1,1
1490,0.9878073473519212,1,1,1
1491,0.3589467780414574,1,2,1
1492,0.5478072511219241,1,1,1
1493,12.905170116764369,1,13,1
1500,3.459508525878626,1,4,1
1506,3.605752956148311,1,5,1
1507,6.353795363094188,1,5,1
1509,0.629906310002208,1,2,1
1511,2.581019619341681,1,2,1
1514,4.315738451699113,1,6,1
1515,15.388269960304566,1,17,1
1521,1.1730649921392318,1,3,1
1522,-2.052100080272933,1,1,1
1524,2.933999114124858,1,3,1
1525,2.24417908985224,1,2,1
1526,1.689659191300561,1,2,1
1527,1.4051836866766214,1,1,1
1528,8.525791738713636,1,8,1
1529,4.372886518627426,1,2,1
1531,1.3642417738424255,1,2,1
1534,5.65314078738392,1,4,1
1535,6.196854322250552,1,7,1
1540,-0.8820019668175618,1,1,1
1541,7.787242625634223,1,8,1
1542,1.1262186419074287,1,2,1
1543,2.859535477418135,1,2,1
1547,3.589151437581533,1,3,1
1548,2.622776092382428,1,2,1
1550,-1.921369981360974,1,2,1
1551,0.8254579066372574,1,3,1
1553,1.0406701505203082,1,1,1
1554,6.01211036703761,1,7,1
1555,3.52650576875799,1,2,1
1556,17.972178329466367,1,16,1
1557,3.854101390884306,1,6,1
1569,1.8690933777647716,1,4,1
1570,5.023666723864431,1,5,1
1571,12.848174560250872,1,12,1
1573,0.8079399326184291,1,2,1
1574,1.984098154914557,1,2,1
1575,0.94511599170382,1,1,1
1576,4.327675135947112,1,4,1
1577,-0.8169828216471098,1,1,1
1580,2.325184524118233,1,4,1
1581,3.5688627533919224,1,1,1
1584,18.66853633041252,1,20,1
1585,-1.140130332845449,1,1,1
1586,1.4368848450048612,1,1,1
1588,2.8725581918514957,1,2,1
1589,3.692566051043456,1,3,1
1590,1.3978158005898358,1,1,1
1593,1.5668201219532705,1,3,1
1594,3.8070661188418953,1,3,1
1595,0.4921635807913198,1,1,1
1597,3.609725465623193,1,4,1
